,Year,Type,Country,Area,Activity,Sex ,Fatal (Y/N),Month,New_Age
2432,1994,Unprovoked,BAHAMAS,Grand Bahama Island,Fishing,M,N,6,30
2433,1994,Unprovoked,USA,Florida,Surfing,M,N,5,24
2434,1994,Unprovoked,USA,Florida,Surfing,M,N,5,28
2435,1994,Unprovoked,USA,Florida,Fishing,M,N,5,35
2436,1994,Unprovoked,USA,Florida,Swimming,F,N,5,36
2437,1994,Unprovoked,USA,Florida,Swimming,M,N,5,26
2438,1994,Unprovoked,USA,Florida,Surfing,M,N,5,22
2439,1994,Invalid,USA,California,,F,,4,25
2440,1994,Unprovoked,REUNION,Saint-Joseph,,,Y,4,
2441,1994,Unprovoked,BAHAMAS,,Swimming,M,N,4,20
2442,1994,Unprovoked,USA,Florida,Water Sports,M,N,4,71
2443,1994,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,Y,4,
2444,1994,Unprovoked,CHILE,,Swimming,F,N,3,19
2445,1994,Unprovoked,CHILE,,Swimming,M,N,3,
2446,1994,Provoked,USA,California,Other,M,N,3,33
2447,1994,Unprovoked,BRAZIL,Pernambuco,Surfing,M,N,3,25
2448,1994,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,2,
2449,1994,Unprovoked,USA,Florida,Surfing,M,N,2,23
2450,1994,Provoked,USA,Hawaii,Fishing,M,N,2,
2451,1994,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,2,15
2452,1994,Unprovoked,NEW CALEDONIA,South Province,Fishing,,Y,2,
2453,1994,Unprovoked,BRAZIL,Pernambuco,Swimming,M,N,1,
2454,1994,Unprovoked,USA,Hawaii,Surfing,M,Y,1,
2455,1994,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,1,44
2456,1994,Boat,AUSTRALIA,Western Australia,Fishing,,N,1,
2457,1994,Unprovoked,AUSTRALIA,Queensland,Surfing,M,N,1,23
2458,1994,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,N,1,33
2461,1993,Unprovoked,USA,Hawaii,Surfing,M,Y,12,
2462,1993,Unprovoked,USA,Florida,Swimming,M,N,11,30
2463,1993,Unprovoked,AUSTRALIA,Western Australia,Water Sports,M,Y,11,27
2464,1993,Unprovoked,USA,Hawaii,Surfing,M,N,11,
2465,1993,Unprovoked,SOMALIA,Banaadir Region,Other,M,Y,11,
2466,1993,Unprovoked,USA,California,Surfing,M,N,10,26
2467,1993,Unprovoked,USA,Florida,Swimming,F,N,10,26
2468,1993,Boat,USA,California,Water Sports,F,N,10,34
2469,1993,Unprovoked,USA,Hawaii,Surfing,,N,10,
2470,1993,Unprovoked,SOMALIA,Banaadir Region,Swimming,M,Y,9,21
2471,1993,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,9,36
2472,1993,Unprovoked,EL SALVADOR,La Libertad,Surfing,,N,9,15
2473,1993,Unprovoked,EL SALVADOR,La Libertad,Surfing,M,Y,9,17
2474,1993,Unprovoked,USA,Florida,Swimming,M,N,9,19
2475,1993,Unprovoked,USA,Florida,,M,N,9,16
2476,1993,Unprovoked,SPAIN,Costa Blanca,Swimming,M,N,9,69
2477,1993,Unprovoked,BAHAMAS,Walkers Cay,Fishing,M,N,8,51
2478,1993,Unprovoked,USA,Florida,Surfing,,N,8,13
2479,1993,Unprovoked,USA,Hawaii,Surfing,M,N,8,
2480,1993,Boat,USA,California,Other,,N,8,
2481,1993,Unprovoked,USA,North Carolina,Swimming,F,N,8,19
2482,1993,Boat,AUSTRALIA,Western Australia,Fishing,,N,8,
2483,1993,Unprovoked,USA,California,Water Sports,M,N,8,39
2484,1993,Unprovoked,NEW CALEDONIA,South Province,Fishing,M,Y,8,
2485,1993,Boat,EL SALVADOR,La Libertad,Fishing,,Y,8,
2486,1993,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,7,28
2487,1993,Unprovoked,USA,Florida,Other,F,N,7,12
2488,1993,Unprovoked,BRAZIL,Pernambuco,Swimming,M,Y,6,
2489,1993,Unprovoked,REUNION,Saint-Paul,Surfing,M,N,6,16
2490,1993,Unprovoked,HONG KONG,New Territories,Swimming,M,Y,6,61
2491,1993,Unprovoked,MEXICO,Quintana Roo,Water Sports,F,Y,6,42
2492,1993,Unprovoked,USA,Hawaii,Surfing,M,N,6,22
2493,1993,Unprovoked,AUSTRALIA,New South Wales,Water Sports,M,Y,6,31
2494,1993,Unprovoked,AUSTRALIA,Tasmania,Water Sports,F,Y,6,34
2495,1993,Unprovoked,HONG KONG,New Territories,Swimming,M,Y,6,42
2496,1993,Unprovoked,USA,North Carolina,Swimming,F,N,6,60
2497,1993,Unprovoked,HONG KONG,"On the Kowloon penisula, south of Sai Kung",,F,Y,5,
2498,1993,Unprovoked,SOMALIA,Banaadir Region,Swimming,F,Y,5,
2499,1993,Invalid,AUSTRALIA,Tasmania,Fishing,M,,4,32
2500,1993,Unprovoked,BRAZIL,Pernambuco,Surfing,M,N,3,
2501,1993,Unprovoked,USA,Florida,Swimming,M,N,3,25
2502,1993,Unprovoked,JAPAN,Ehime Prefecture,,,N,3,
2503,1993,Unprovoked,USA,Hawaii,Surfing,M,N,3,35
2504,1993,Unprovoked,USA,California,Fishing,M,N,3,55
2505,1993,Unprovoked,NEW CALEDONIA,South Province,Swimming,,N,3,
2506,1993,Sea Disaster,TONGA,Tongapatu Group,Accident,M,N,2,
2507,1993,Sea Disaster,TONGA,Tongapatu Group,Accident,M,N,2,
2508,1993,Provoked,AUSTRALIA,Queensland,Fishing,M,N,2,69
2509,1993,Unprovoked,BRAZIL,Pernambuco,Surfing,M,N,1,15
2510,1993,Unprovoked,AUSTRALIA,Queensland,Fishing,M,N,1,21
2511,1993,Boat,CARIBBEAN SEA,,Other,M,N,1,32
2512,1993,Unprovoked,USA,Oregon,Surfing,M,N,1,29
2517,1992,Unprovoked,USA,Hawaii,Swimming,M,N,12,10
2518,1992,Unprovoked,USA,Hawaii,Surfing,M,N,12,30
2519,1992,Unprovoked,USA,California,Fishing,M,N,11,31
2520,1992,Unprovoked,USA,Florida,Surfing,M,N,11,19
2521,1992,Unprovoked,USA,Florida,Surfing,M,N,11,24
2522,1992,Boat,USA,California,Water Sports,M,N,11,46
2523,1992,Unprovoked,FIJI,Wakaya Island,Water Sports,M,N,11,30
2524,1992,Unprovoked,USA,California,Water Sports,M,N,11,40
2525,1992,Unprovoked,USA,Florida,Surfing,M,N,11,17
2526,1992,Unprovoked,USA,Hawaii,Surfing,M,Y,11,18
2527,1992,Unprovoked,USA,California,Water Sports,M,N,10,40
2528,1992,Unprovoked,USA,Hawaii,Surfing,M,N,10,28
2529,1992,Unprovoked,AUSTRALIA,New South Wales,Water Sports,M,N,10,
2530,1992,Unprovoked,BRAZIL,Maranhão,Surfing,,N,10,
2531,1992,Unprovoked,AUSTRALIA,Queensland,Surfing,M,Y,10,28
2532,1992,Unprovoked,BRAZIL,Pernambuco,Surfing,M,N,9,
2533,1992,Unprovoked,USA,Oregon,Surfing,M,N,9,20
2534,1992,Unprovoked,USA,Florida,Swimming,F,N,9,18
2535,1992,Unprovoked,BRAZIL,Pernambuco,Swimming,M,Y,9,
2536,1992,Unprovoked,USA,Florida,Surfing,M,N,9,
2537,1992,Unprovoked,BAHAMAS,Abaco Islands,Fishing,F,N,8,34
2538,1992,Unprovoked,AUSTRALIA,South Australia,Surfing,M,N,8,17
2539,1992,Invalid,USA,Hawaii,Fishing,M,,8,
2540,1992,Unprovoked,USA,California,Surfing,M,N,8,22
2541,1992,Provoked,USA,Florida,Water Sports,M,N,8,26
2542,1992,Invalid,USA,Florida,Fishing,M,,8,
2543,1992,Invalid,USA,Hawaii,Fishing,M,,7,
2544,1992,Unprovoked,USA,Florida,Swimming,F,N,7,42
2545,1992,Unprovoked,BRAZIL,Maranhão,Surfing,M,N,7,
2546,1992,Unprovoked,BRAZIL,Maranhão,Surfing,M,N,7,
2547,1992,Unprovoked,BRAZIL,Pernambuco,Swimming,M,Y,6,
2548,1992,Unprovoked,REUNION,Saint-Paul,Surfing,M,Y,6,16
2549,1992,Unprovoked,VANUATU,Malampa Province,Swimming,F,N,6,21
2550,1992,Boat,JAPAN,Ehime Prefecture,Fishing,,N,6,
2551,1992,Unprovoked,REUNION,Saint-Paul,Water Sports,,N,6,
2552,1992,Invalid,USA,North Carolina ,Water Sports,M,,5,45
2553,1992,Unprovoked,REUNION,Saint-Joseph,Surfing,M,Y,5,
2554,1992,Unprovoked,MEXICO,Mexico / Caribbean Sea,Water Sports,M,N,5,
2555,1992,Unprovoked,NEW ZEALAND,Antarctic Ocean,Water Sports,M,N,4,
2556,1992,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,4,35
2557,1992,Unprovoked,USA,Hawaii,Surfing,F,N,3,36
2558,1992,Unprovoked,AUSTRALIA,Victoria,Surfing,M,N,3,17
2559,1992,Unprovoked,JAPAN,Ehime Prefecture,Water Sports,M,Y,3,41
2560,1992,Boat,JAPAN,Ehime Prefecture,Fishing,,N,3,
2561,1992,Unprovoked,USA,Oregon,Surfing,M,N,3,21
2562,1992,Unprovoked,USA,Hawaii,Surfing,M,Y,2,
2563,1992,Unprovoked,JAPAN,Ehime Prefecture,Water Sports,M,N,2,
2564,1992,Invalid,AUSTRALIA,Tasmania,Surfing,M,,2,19
2565,1992,Unprovoked,REUNION,La Saline-les-Bains,Fishing,M,N,1,
2566,1992,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,1,19
2567,1992,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,N,1,19
2568,1992,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,N,1,36
2569,1992,Unprovoked,MAURITIUS,,Fishing,M,N,1,
2570,1992,Unprovoked,JAPAN,Ehime Prefecture,,M,N,1,
2573,1991,Unprovoked,USA,California,Water Sports,M,N,12,25
2574,1991,Unprovoked,USA,Hawaii,Water Sports,F,Y,11,41
2575,1991,Unprovoked,USA,Hawaii,Water Sports,F,N,11,
2576,1991,Unprovoked,USA,Hawaii,Swimming,M,Y,11,
2577,1991,Provoked,USA,Florida,Fishing,M,N,11,
2578,1991,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,N,11,14
2579,1991,Unprovoked,USA,Florida,Surfing,M,N,10,21
2580,1991,Unprovoked,USA,California,Surfing,M,N,10,32
2581,1991,Invalid,BAHAMAS,,Fishing,M,,9,32
2582,1991,Unprovoked,AUSTRALIA,South Australia,Water Sports,M,Y,9,19
2583,1991,Provoked,AUSTRALIA,Queensland,Fishing,M,N,8,36
2584,1991,Unprovoked,USA,South Carolina,Swimming,M,N,8,23
2585,1991,Unprovoked,USA,Florida,Swimming,F,N,8,10
2586,1991,Provoked,USA,Florida,Fishing,M,N,8,
2587,1991,Boat,ITALY,Ligurian Sea,Water Sports,F,N,7,40
2588,1991,Unprovoked,USA,Florida,Water Sports,M,N,7,39
2589,1991,Unprovoked,USA,Florida,Swimming,M,N,7,42
2590,1991,Unprovoked,USA,Florida,Swimming,M,N,7,22
2591,1991,Unprovoked,REUNION,L'Etang-Salé,Surfing,M,N,7,30
2592,1991,Unprovoked,USA,California,Surfing,M,N,7,32
2593,1991,Unprovoked,USA,Virginia,Surfing,M,N,7,13
2594,1991,Unprovoked,HONG KONG,,,M,Y,6,22
2595,1991,Unprovoked,HONG KONG,Kowloon Peninsula,Fishing,M,Y,6,
2596,1991,Unprovoked,USA,Florida,Surfing,M,N,6,18
2597,1991,Unprovoked,USA,Florida,Swimming,M,N,6,31
2598,1991,Unprovoked,HONG KONG,Port Shelter,Swimming,F,Y,6,65
2599,1991,Unprovoked,USA,Hawaii,Surfing,M,N,5,23
2600,1991,Unprovoked,SOUTH AFRICA,Western Cape Province,Water Sports,M,N,5,
2601,1991,Provoked,BRAZIL,Pernambuco,Fishing,,N,4,
2602,1991,Provoked,USA,Maryland,Water Sports,,N,4,
2603,1991,Unprovoked,USA,Florida,Surfing,M,N,4,22
2604,1991,Unprovoked,USA,Hawaii,Surfing,M,N,4,
2605,1991,Unprovoked,AUSTRALIA,New South Wales,Water Sports,M,N,3,18
2606,1991,Unprovoked,USA,Oregon,Surfing,M,N,2,38
2607,1991,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,2,20
2608,1991,Unprovoked,AUSTRALIA,Queensland,Swimming,M,N,1,35
2609,1991,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,N,1,
2610,1991,Unprovoked,AUSTRALIA,Queensland,Surfing,M,N,1,22
2611,1990,Invalid,SOUTH AFRICA,Eastern Cape Province,,M,,12,
2612,1990,Unprovoked,AUSTRALIA,Queensland,Swimming,M,N,11,26
2613,1990,Unprovoked,USA,California,Surfing,F,N,11,
2614,1990,Unprovoked,USA,Florida,Surfing,M,N,11,24
2615,1990,Unprovoked,USA,Florida,Surfing,M,N,10,50
2616,1990,Unprovoked,USA,Florida,Surfing,M,N,10,18
2617,1990,Unprovoked,AUSTRALIA,Queensland,Swimming,M,N,10,26
2618,1990,Unprovoked,AUSTRALIA,South Australia,Surfing,M,N,10,
2619,1990,Unprovoked,USA,Florida,Surfing,M,N,10,25
2620,1990,Unprovoked,USA,Hawaii,Surfing,M,N,10,43
2621,1990,Unprovoked,USA,Florida,Surfing,M,N,10,19
2622,1990,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,9,26
2623,1990,Unprovoked,USA,California,Surfing,M,N,9,49
2624,1990,Boat,USA,California,Water Sports,M,N,9,44
2625,1990,Invalid,USA,Florida,Water Sports,M,,8,30
2626,1990,Unprovoked,USA,California,Surfing,M,N,8,22
2627,1990,Unprovoked,USA,Texas,Surfing,M,N,8,
2628,1990,Unprovoked,USA,Texas,Fishing,M,N,8,18
2629,1990,Unprovoked,USA,Texas,Swimming,F,N,7,53
2630,1990,Unprovoked,USA,Florida,Surfing,M,N,7,17
2631,1990,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,F,Y,6,21
2632,1990,Unprovoked,BAHAMAS,,Fishing,M,N,6,38
2633,1990,Provoked,SOUTH AFRICA,KwaZulu-Natal,Fishing,,N,5,
2634,1990,Unprovoked,AUSTRALIA,Queensland,Water Sports,F,N,5,30
2635,1990,Unprovoked,AUSTRALIA,Queensland,Fishing,M,N,5,30
2636,1990,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,5,22
2637,1990,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,4,23
2638,1990,Unprovoked,AUSTRALIA,Queensland,Surfing,M,N,4,31
2639,1990,Unprovoked,AUSTRALIA,Queensland,Water Sports,M,Y,4,37
2640,1990,Unprovoked,AUSTRALIA,Queensland,Surfing,M,N,4,
2641,1990,Unprovoked,AUSTRALIA,Queensland,Surfing,M,N,4,29
2642,1990,Unprovoked,USA,Hawaii,Surfing,M,N,4,
2643,1990,Unprovoked,FIJI,Laucala Island,Swimming,M,N,3,30
2644,1990,Unprovoked,REUNION,Sainte-Marie,Surfing,M,N,3,
2645,1990,Unprovoked,USA,Hawaii,Fishing,M,Y,2,
2646,1990,Unprovoked,USA,Florida,Surfing,M,N,2,33
2647,1990,Unprovoked,USA,California,Surfing,M,N,1,
2649,1989,Provoked,USA,Hawaii,Surfing,M,N,12,
2651,1989,Invalid,AUSTRALIA,Queensland,Swimming,M,,12,27
2652,1989,Unprovoked,AUSTRALIA,Victoria,Surfing,M,N,11,32
2653,1989,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,Y,11,29
2654,1989,Invalid,USA,Hawaii,Swimming,M,,11,
2655,1989,Unprovoked,AUSTRALIA,Queensland,Swimming,M,N,11,10
2656,1989,Unprovoked,AUSTRALIA,Northern Territory,Swimming,F,N,10,31
2657,1989,Unprovoked,AUSTRALIA,Tasmania,Surfing,M,N,10,17
2658,1989,Invalid,USA,Hawaii,Water Sports,M,,10,
2659,1989,Unprovoked,USA,Texas,Surfing,M,N,10,12
2660,1989,Invalid,USA,North Carolina,Water Sports,M,,10,49
2662,1989,Unprovoked,SOUTH AFRICA,Western Cape Province,Water Sports,M,N,9,29
2663,1989,Provoked,USA,Florida,Fishing,M,N,9,51
2664,1989,Boat,USA,California,Other,,N,9,
2665,1989,Unprovoked,USA,California,Water Sports,M,N,9,38
2666,1989,Unprovoked,USA,North Carolina,Surfing,M,N,9,31
2667,1989,Provoked,USA,California,Other,M,N,9,46
2668,1989,Provoked,AUSTRALIA,Queensland,Fishing,M,N,8,30
2669,1989,Unprovoked,USA,Florida,Swimming,M,N,8,21
2670,1989,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,8,21
2671,1989,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,8,17
2672,1989,Unprovoked,BAHAMAS,Great Exuma Island,Fishing,F,N,8,31
2673,1989,Provoked,AUSTRALIA,Queensland,Fishing,M,N,8,41
2674,1969,Invalid,BERMUDA,,Water Sports,M,,7,35
2675,1989,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,7,34
2676,1989,Unprovoked,REUNION,Sainte-Suzanne,Surfing,M,Y,7,
2677,1989,Unprovoked,USA,Florida,Surfing,M,N,7,16
2678,1989,Unprovoked,USA,Texas,Other,F,N,7,9
2679,1989,Unprovoked,USA,Hawaii,Surfing,M,N,6,
2680,1989,Unprovoked,USA,Louisiana,Fishing,M,N,6,45
2681,1989,Unprovoked,ITALY,Tuscany,Surfing,M,N,6,
2682,1989,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,6,16
2683,1989,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Water Sports,M,N,6,28
2685,1989,Unprovoked,USA,Florida,Swimming,M,N,4,19
2686,1989,Unprovoked,USA,Washington,Surfing,M,N,4,
2687,1989,Boat,USA,California,,,N,4,
2688,1989,Unprovoked,USA,Hawaii,Surfing,M,N,4,
2689,1989,Unprovoked,USA,Hawaii,Surfing,M,N,4,
2690,1989,Unprovoked,AUSTRALIA,South Australia,Surfing,M,Y,3,27
2691,1989,Boat,AUSTRALIA,Western Australia,Water Sports,M,N,3,
2692,1989,Provoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,2,
2693,1989,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,N,2,26
2694,1989,Unprovoked,ITALY,Tyrrhenian Sea,Surfing,M,Y,2,47
2695,1989,Invalid,USA,California,Water Sports,M,,1,24
2696,1989,Unprovoked,USA,California,Water Sports,F,Y,1,24
2697,1989,Unprovoked,USA,Hawaii,Surfing,M,N,1,10
2698,1989,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Other,M,N,1,19
2699,1989,Unprovoked,USA,Hawaii,Swimming,M,Y,1,
2700,1989,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,1,17
2703,1988,Unprovoked,CHILE,Valpariso Province,Water Sports,M,Y,12,
2704,1988,Sea Disaster,AUSTRALIA,Queensland,Accident,M,Y,11,17
2705,1988,Sea Disaster,AUSTRALIA,Queensland,Accident,M,Y,11,62
2706,1988,Sea Disaster,PHILIPPINES,Viscayan Sea,Accident,,Y,10,
2707,1988,Unprovoked,USA,Oregon,Surfing,M,N,10,21
2708,1988,Unprovoked,AUSTRALIA,Victoria,Surfing,M,N,10,38
2709,1988,Unprovoked,USA,Florida,Surfing,M,N,10,15
2710,1988,Unprovoked,USA,Florida,Surfing,M,N,10,30
2711,1988,Unprovoked,USA,Florida,Surfing,M,N,10,23
2712,1988,Unprovoked,AUSTRALIA,South Australia,Surfing,M,N,10,15
2713,1988,Unprovoked,USA,Florida,Swimming,F,N,10,23
2714,1988,Unprovoked,USA,Florida,Surfing,M,N,9,21
2715,1988,Unprovoked,USA,Florida,Swimming,F,N,9,
2716,1988,Unprovoked,USA,Florida,Water Sports,M,Y,9,38
2717,1988,Provoked,USA,Louisiana,Fishing,M,N,8,
2718,1988,Unprovoked,ITALY,Manfredonia ,,M,N,8,16
2719,1988,Unprovoked,JAPAN,Tokyo Prefecture,,M,N,8,
2720,1988,Unprovoked,USA,California,Surfing,M,N,8,27
2721,1988,Unprovoked,BAHAMAS,,Fishing,M,N,7,
2722,1988,Unprovoked,BAHAMAS,,Fishing,M,N,7,28
2723,1988,Unprovoked,BAHAMAS,,Water Sports,M,N,7,35
2724,1988,Unprovoked,USA,Florida,Swimming,F,N,7,15
2725,1988,Unprovoked,USA,Florida,Surfing,M,N,7,37
2726,1988,Unprovoked,BAHAMAS,,Water Sports,M,N,7,
2727,1988,Unprovoked,BAHAMAS,,Fishing,M,N,7,
2728,1988,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,6,36
2729,1988,Unprovoked,USA,North Carolina,Water Sports,M,N,6,42
2730,1988,Unprovoked,USA,South Carolina,Other,M,N,6,37
2731,1988,Unprovoked,USA,Florida,Swimming,M,N,6,12
2732,1988,Unprovoked,USA,Florida,Surfing,M,N,6,25
2733,1988,Unprovoked,SOUTH KOREA,,Water Sports,F,Y,5,38
2734,1988,Unprovoked,USA,Florida,Surfing,M,N,5,31
2735,1988,Unprovoked,USA,Florida,Surfing,M,N,5,29
2736,1988,Unprovoked,REUNION,Saint-Louis,Other,M,Y,4,
2737,1988,Unprovoked,USA,California,Surfing,M,N,4,
2738,1988,Unprovoked,USA,Florida,Swimming,M,N,4,24
2739,1988,Invalid,USA,Hawaii,Surfing,M,,4,
2740,1988,Unprovoked,USA,Florida,Surfing,M,N,4,14
2741,1988,Unprovoked,USA,Florida,Surfing,M,N,4,
2742,1988,Invalid,SOUTH AFRICA,KwaZulu-Natal,,F,,4,
2743,1988,Unprovoked,USA,Florida,Swimming,F,N,3,30
2744,1988,Unprovoked,USA,Hawaii,Surfing,M,N,3,
2745,1988,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,N,3,17
2746,1988,Unprovoked,REUNION,Saint-Pierre,Surfing,M,N,3,
2747,1988,Boat,SOUTH AFRICA,KwaZulu-Natal,,,N,2,
2748,1988,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,2,20
2749,1988,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,F,N,2,15
2750,1988,Boat,AUSTRALIA,Western Australia,Fishing,,N,2,
2751,1988,Unprovoked,Fiji,Vanua Levu,Water Sports,M,N,2,22
2752,1988,Invalid,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,,1,22
2753,1988,Invalid,AUSTRALIA,Torres Strait,Surfing,M,,1,
2754,1988,Provoked,USA,Louisiana,Fishing,M,N,1,
2755,1988,Provoked,SOUTH AFRICA,Western Cape Province,Other,M,N,1,33
2756,1988,Provoked,SOUTH AFRICA,Western Cape Province,Other,,N,1,
2758,1987,Sea Disaster,PHILIPPINES,Mindoro,Water Sports,,Y,12,
2759,1987,Unprovoked,USA,Florida,Surfing,M,N,12,16
2760,1987,Invalid,AUSTRALIA,New South Wales,,F,,12,16
2761,1987,Unprovoked,USA,Florida,Surfing,M,N,11,15
2762,1987,Invalid,SOUTH AFRICA,KwaZulu-Natal,,M,,11,
2763,1987,Unprovoked,USA,California,Surfing,M,N,10,20
2764,1987,Invalid,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,,10,14
2765,1987,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,10,21
2766,1987,Sea Disaster,DOMINICAN REPUBLIC,Between DR and Puerto Rico,Other,,Y,10,
2767,1987,Unprovoked,AUSTRALIA,South Australia,Water Sports,M,Y,9,47
2768,1987,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,9,24
2769,1987,Unprovoked,USA,Florida,Swimming,M,N,8,12
2770,1987,Unprovoked,USA,California,Surfing,M,N,8,40
2771,1987,Unprovoked,USA,Florida,Surfing,M,N,7,27
2772,1987,Unprovoked,USA,Texas,Surfing,F,N,7,32
2773,1987,Unprovoked,USA,Texas,Swimming,F,N,7,16
2774,1987,Boat,USA,South Carolina,Other,,N,7,
2775,1987,Unprovoked,BAHAMAS,Exuma Islands,Water Sports,M,N,7,35
2776,1987,Unprovoked,BAHAMAS,,Fishing,M,N,7,
2777,1987,Provoked,USA,Florida,Fishing,M,N,6,
2778,1987,Unprovoked,USA,South Carolina,,M,N,5,12
2779,1987,Unprovoked,USA,Florida,Surfing,M,N,5,
2780,1987,Provoked,AUSTRALIA,New South Wales,Fishing,M,N,5,34
2781,1987,Invalid,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,,4,
2782,1987,Unprovoked,USA,Texas,Swimming,F,N,4,16
2783,1987,Unprovoked,USA,Hawaii,Swimming,M,Y,4,
2784,1987,Unprovoked,VANUATU,Malampa Province,Swimming,M,Y,4,8
2785,1987,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,N,3,18
2786,1987,Provoked,SOUTH AFRICA,Western Cape Province,,,N,3,
2787,1987,Unprovoked,USA,Florida,Surfing,M,N,2,
2788,1987,Sea Disaster,SOLOMON ISLANDS,Between Honiara & Isabel Island,Accident,,Y,2,
2789,1987,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Fishing,M,N,1,30
2790,1987,Unprovoked,AUSTRALIA,Queensland,Swimming,M,N,1,37
2793,1986,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,12,
2794,1986,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,Y,12,21
2795,1986,Unprovoked,USA,Florida,Surfing,M,N,12,40
2796,1986,Unprovoked,BAHAMAS,Florida Straits,Other,M,N,12,37
2797,1986,Unprovoked,USA,California,Fishing,M,N,12,27
2798,1986,Invalid,SOUTH AFRICA,Western Cape Province,Fishing,M,,12,22
2799,1986,Unprovoked,NEW CALEDONIA,,Fishing,,N,12,
2800,1986,Unprovoked,USA,Florida,Surfing,M,N,11,17
2801,1986,Unprovoked,USA,Florida,Surfing,M,N,11,26
2802,1986,Unprovoked,USA,Florida,Surfing,M,N,11,23
2803,1986,Provoked,SOUTH AFRICA,KwaZulu-Natal,Other,M,N,10,
2804,1986,Unprovoked,USA,Florida,Swimming,F,N,10,6
2805,1986,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Other,M,N,10,32
2807,1986,Unprovoked,USA,Florida,Surfing,M,N,10,28
2809,1986,Unprovoked,USA,Florida,Surfing,,N,9,
2810,1986,Unprovoked,USA,Florida,Surfing,,N,9,18
2811,1986,Unprovoked,USA,North Carolina,Surfing,,N,8,16
2812,1986,Invalid,SOUTH AFRICA,Western Cape Province,Fishing,M,,8,35
2813,1986,Unprovoked,AUSTRALIA,New South Wales,Water Sports,F,N,8,
2815,1986,Boat,AUSTRALIA,Western Australia,Fishing,,N,7,
2816,1986,Unprovoked,USA,South Carolina,,M,N,7,8
2817,1986,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,N,7,26
2818,1986,Unprovoked,AUSTRALIA,New South Wales,Water Sports,M,N,5,
2819,1986,Unprovoked,SOUTH KOREA,,Water Sports,M,Y,5,
2820,1986,Unprovoked,USA,Hawaii,Fishing,M,Y,4,
2821,1986,Unprovoked,SPAIN,Catalonia,Water Sports,M,N,4,
2822,1986,Unprovoked,SPAIN,Cádiz,Surfing,M,N,3,
2823,1986,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,N,3,26
2824,1986,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,3,23
2825,1986,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,2,21
2826,1986,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,2,
2827,1986,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,N,2,46
2828,1986,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,2,29
